,Dupl,Name,Value,KarmaAdj,Tags,Dupl,GUID,Models,Secret,Frequency,Density,WeightKG,HazardRating,Insurable,FailCost,TransportModels,GLimitMin,GLimitMax,DamageGPerSec,KarmaMin,KarmaMax,XPScoreMin,XPScoreMax,FlightHoursMin,FlightHoursMax
1,✔️,Hand sanitizer,60,0.1,any;clearsky-bush,✔️,d0b2e8cb-fe82-4811-8a07-d799f21e0926,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Toothbrushes and Toothpaste,25,0.1,any;clearsky-bush,✔️,ca903c11-d99d-4421-ad9e-c1a04568f72e,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Feminine products,40,0.1,any;clearsky-bush,✔️,e0c1122e-486b-412a-aea7-bbb23fe7bdcb,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Towels,100,0.1,any;clearsky-bush,✔️,ebad6b1f-7beb-4447-97a8-5db024217071,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Shower Gel,40,0.1,any;clearsky-bush,✔️,ee4bdf0d-793f-4e92-a00e-c24196fdfaf5,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Shampoo,45,0.1,any;clearsky-bush,✔️,6bccbf3c-6395-4367-b6c0-7d979ef9bf7b,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Deodorant,35,0.1,any;clearsky-bush,✔️,8efef237-0626-4c32-ba51-20820c85f26f,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Razors,25,0.1,any;clearsky-bush,✔️,f1b6e635-bf18-494b-8e76-fbeb8e0cb4dc,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Cosmetics and Sunscreen,40,0.1,any;clearsky-bush,✔️,45a28c35-7d4d-4c39-9810-7e8f52010029,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Umbrellas,50,0.1,any;clearsky-bush,✔️,3891df76-40ea-4ced-81d0-b7f8e5a82295,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Ponchos,46,0.1,any;clearsky-bush,✔️,319d820d-5a83-451b-a0da-b6b1edc95bed,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Waterproof Jackets,300,0.1,any;clearsky-bush,✔️,9df0d1a9-be04-422f-8d55-16bb78f3d920,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Warm Hats,70,0.1,any;clearsky-bush,✔️,2dedff67-9b27-4ba4-a56a-0f0b12b53d16,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Gloves,60,0.1,any;clearsky-bush,✔️,fe21cc76-a1f8-40fe-a663-7081f442cd37,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Waterproof Boots,80,0.1,any;clearsky-bush,✔️,5242866f-8153-4d2b-a712-8158d8e2f108,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Dry Bags,80,0.1,any;clearsky-bush,✔️,8ee752ea-aba9-4cac-b42e-9fa5c01b677a,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Personal Medication,200,0.1,any;clearsky-bush,✔️,f025f91f-fd40-4163-976f-59124537fd86,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Bandages,30,0.1,any;clearsky-bush,✔️,a4094216-96f4-4cd9-8ce2-8de1e931b797,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Antiseptic wipes,30,0.1,any;clearsky-bush,✔️,3bc287ff-de36-465f-acd3-0b123f439c1f,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Hydrogen Peroxide,43,0.1,any;clearsky-bush,✔️,62c88148-ec04-4a56-ae20-1b85895e2937,ASO_CarUtility01;,0,1,1,15,3,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Eye Wash,25,0.1,any;clearsky-bush,✔️,9e3f6e22-5bae-401b-a053-ca5d4dd5bd64,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Dressings,150,0.1,any;clearsky-bush,✔️,c0450b1b-f638-478c-ade4-f828af66a7d1,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Cotton Balls,30,0.1,any;clearsky-bush,✔️,5ed4c4d4-aa01-418e-bcc0-e8573ca76a4f,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Band-Aids,65,0.1,any;clearsky-bush,✔️,b7d5ed21-e034-4e44-8636-470c6de3d4f8,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Generator,700,0.1,any;clearsky-bush,✔️,434bb972-13a8-4692-8614-1a840365bfd2,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Solar Panels,300,0.1,any;clearsky-bush,✔️,a5d1ba2a-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Camping Lights,100,0.1,any;clearsky-bush,✔️,a5d1bc50-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Tent Air Conditioner ,150,0.1,any;clearsky-bush,✔️,a5d1bd72-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Heaters,150,0.1,any;clearsky-bush,✔️,a5d1be80-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Fans,100,0.1,any;clearsky-bush,✔️,a5d1c114-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Lanterns,40,0.1,any;clearsky-bush,✔️,a5d1c218-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Binoculars,150,0.1,any;clearsky-bush,✔️,a5d1c31c-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Personal GPS Units,"1,400",0.1,any;clearsky-bush,✔️,a5d1c434-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Pet Supplies,40,0.1,any;clearsky-bush,✔️,a5d1c52e-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Fishing gear,250,0.1,any;clearsky-bush,✔️,a5d1c7d6-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Lithium-Ion Batteries,260,0.1,any;clearsky-bush,✔️,a5d1c8e4-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,4,60,3,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Walkie Talkies,200,0.1,any;clearsky-bush,✔️,a5d1c9e8-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Personal Items,396,0.1,any;clearsky-bush,✔️,a5d1cae2-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Hunting Gear,500,0.1,any;clearsky-bush,✔️,a5d1cbe6-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Bug repellent,60,0.1,any;clearsky-bush,✔️,a5d1ccd6-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Water Buckets ,45,0.1,any;clearsky-bush,✔️,a5d1cdc6-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Campfire Gloves,45,0.1,any;clearsky-bush,✔️,a5d1cfe2-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Coolers,500,0.1,any;clearsky-bush,✔️,a5d1d0f0-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Thermos,100,0.1,any;clearsky-bush,✔️,a5d1d1f4-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Camping Stoves,200,0.1,any;clearsky-bush,✔️,a5d1d2ee-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Matches/Lighters,60,0.1,any;clearsky-bush,✔️,a5d1d55a-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,3,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Charcoal,50,0.1,any;clearsky-bush,✔️,a5d1d668-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Dutch Oven,100,0.1,any;clearsky-bush,✔️,a5d1d780-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Campfire Grill,250,0.1,any;clearsky-bush,✔️,a5d1d884-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Tinder Fire Starters,30,0.1,any;clearsky-bush,✔️,a5d1d992-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Plates and Bowls,100,0.1,any;clearsky-bush,✔️,a5d1daa0-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Sharp Knives,50,0.1,any;clearsky-bush,✔️,a5d1dc9e-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Mugs,50,0.1,any;clearsky-bush,✔️,a5d1dda2-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Cutting Boards,60,0.1,any;clearsky-bush,✔️,a5d1de92-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Frying Pan for Open Fires,80,0.1,any;clearsky-bush,✔️,a5d1dfa0-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Can Openers,30,0.1,any;clearsky-bush,✔️,a5d1e0a4-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Bottle Openers,25,0.1,any;clearsky-bush,✔️,a5d1e374-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Cutlery/Silverware,70,0.1,any;clearsky-bush,✔️,a5d1e464-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Trash Bags ,50,0.1,any;clearsky-bush,✔️,a5d1e55e-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Cooking Oil,80,0.1,any;clearsky-bush;food,✔️,a5d1e658-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Tongs,40,0.1,any;clearsky-bush,✔️,a5d1e75c-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Seasonings,46,0.1,any;clearsky-bush;food,✔️,a5d1ea90-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Skewers,33,0.1,any;clearsky-bush,✔️,a5d1ec02-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Dish Soap,36,0.1,any;clearsky-bush,✔️,a5d1ed60-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Water Filters,60,0.1,any;clearsky-bush,✔️,a5d1ee6e-731a-11ec-90d6-0242ac120003,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
,✔️,,,,,✔️,,,,,,,,,,,,,,,,,,,
